Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
205,Exit short,2026-01-05 11:31,Exit Short,6876.2,1,6877.5,1.3,0.02,2.5,0.04,-1,-0.01,46.8,1.87
205,Entry short,2026-01-05 11:25,Short,6877.5,1,6877.5,1.3,0.02,2.5,0.04,-1,-0.01,46.8,1.87
206,Exit short,2026-01-05 11:45,Exit Short,6877.4,1,6877.7,0.3,0.00,1.5,0.02,-0.8,-0.01,47.1,1.88
206,Entry short,2026-01-05 11:40,Short,6877.7,1,6877.7,0.3,0.00,1.5,0.02,-0.8,-0.01,47.1,1.88
207,Exit short,2026-01-05 12:05,Exit Short,6876.9,1,6877.9,1,0.01,2.2,0.03,-3.6,-0.05,48.1,1.92
207,Entry short,2026-01-05 11:54,Short,6877.9,1,6877.9,1,0.01,2.2,0.03,-3.6,-0.05,48.1,1.92
208,Exit short,2026-01-05 12:32,Exit Short,6876.2,1,6880.1,3.9,0.06,5.1,0.07,-0.4,-0.01,52,2.08
208,Entry short,2026-01-05 12:22,Short,6880.1,1,6880.1,3.9,0.06,5.1,0.07,-0.4,-0.01,52,2.08
209,Exit long,2026-01-05 12:40,Exit Long,6878.3,1,6876.7,1.6,0.02,2.8,0.04,0,0.00,53.6,2.14
209,Entry long,2026-01-05 12:33,Long,6876.7,1,6876.7,1.6,0.02,2.8,0.04,0,0.00,53.6,2.14
210,Exit long,2026-01-05 12:50,Exit Long,6875.8,1,6875.2,0.6,0.01,1.8,0.03,-0.2,0.00,54.2,2.17
210,Entry long,2026-01-05 12:47,Long,6875.2,1,6875.2,0.6,0.01,1.8,0.03,-0.2,0.00,54.2,2.17
211,Exit long,2026-01-05 13:13,Exit Long,6876.5,1,6874.7,1.8,0.03,3,0.04,0,0.00,56,2.24
211,Entry long,2026-01-05 13:11,Long,6874.7,1,6874.7,1.8,0.03,3,0.04,0,0.00,56,2.24
212,Exit long,2026-01-05 13:33,Exit Long,6872.8,1,6871,1.8,0.03,3,0.04,-1.3,-0.02,57.8,2.31
212,Entry long,2026-01-05 13:27,Long,6871,1,6871,1.8,0.03,3,0.04,-1.3,-0.02,57.8,2.31
213,Exit short,2026-01-05 14:04,Exit Short,6885.5,1,6877.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,50,2.00
213,Entry short,2026-01-05 13:56,Short,6877.7,1,6877.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,50,2.00
214,Exit short,2026-01-05 14:10,Exit Short,6882.8,1,6884.2,1.4,0.02,2.6,0.04,-0.5,-0.01,51.4,2.06
214,Entry short,2026-01-05 14:06,Short,6884.2,1,6884.2,1.4,0.02,2.6,0.04,-0.5,-0.01,51.4,2.06
215,Exit short,2026-01-05 14:17,Exit Short,6885.9,1,6885.7,-0.2,0.00,1,0.01,-0.3,0.00,51.2,2.05
215,Entry short,2026-01-05 14:14,Short,6885.7,1,6885.7,-0.2,0.00,1,0.01,-0.3,0.00,51.2,2.05
216,Exit short,2026-01-05 14:24,Exit Short,6887.2,1,6887.5,0.3,0.00,1.5,0.02,-0.2,0.00,51.5,2.06
216,Entry short,2026-01-05 14:22,Short,6887.5,1,6887.5,0.3,0.00,1.5,0.02,-0.2,0.00,51.5,2.06
217,Exit short,2026-01-05 14:27,Exit Short,6887.4,1,6888,0.6,0.01,1.8,0.03,-0.2,0.00,52.1,2.08
217,Entry short,2026-01-05 14:27,Short,6888,1,6888,0.6,0.01,1.8,0.03,-0.2,0.00,52.1,2.08
218,Exit short,2026-01-05 14:33,Exit Short,6895.4,1,6895.5,0.1,0.00,1.3,0.02,0,0.00,52.2,2.09
218,Entry short,2026-01-05 14:33,Short,6895.5,1,6895.5,0.1,0.00,1.3,0.02,0,0.00,52.2,2.09
219,Exit short,2026-01-05 14:48,Exit Short,6897.8,1,6900.8,3,0.04,4.3,0.06,-1.6,-0.02,55.2,2.21
219,Entry short,2026-01-05 14:47,Short,6900.8,1,6900.8,3,0.04,4.3,0.06,-1.6,-0.02,55.2,2.21
220,Exit short,2026-01-05 15:07,Exit Short,6898,1,6897.5,-0.5,-0.01,0.7,0.01,-0.5,-0.01,54.7,2.19
220,Entry short,2026-01-05 15:07,Short,6897.5,1,6897.5,-0.5,-0.01,0.7,0.01,-0.5,-0.01,54.7,2.19
221,Exit short,2026-01-05 15:12,Exit Short,6898.5,1,6898.5,0,0.00,1.2,0.02,-1.8,-0.03,54.7,2.19
221,Entry short,2026-01-05 15:11,Short,6898.5,1,6898.5,0,0.00,1.2,0.02,-1.8,-0.03,54.7,2.19
222,Exit short,2026-01-05 15:25,Exit Short,6903.2,1,6902.8,-0.4,-0.01,0.8,0.01,-3.2,-0.05,54.3,2.17
222,Entry short,2026-01-05 15:23,Short,6902.8,1,6902.8,-0.4,-0.01,0.8,0.01,-3.2,-0.05,54.3,2.17
223,Exit short,2026-01-05 15:27,Exit Short,6904,1,6904,0,0.00,1.2,0.02,-1,-0.01,54.3,2.17
223,Entry short,2026-01-05 15:26,Short,6904,1,6904,0,0.00,1.2,0.02,-1,-0.01,54.3,2.17
224,Exit short,2026-01-05 15:36,Exit Short,6909.5,1,6909,-0.5,-0.01,0.7,0.01,-4,-0.06,53.8,2.15
224,Entry short,2026-01-05 15:31,Short,6909,1,6909,-0.5,-0.01,0.7,0.01,-4,-0.06,53.8,2.15
225,Exit short,2026-01-05 16:01,Exit Short,6906.2,1,6907.8,1.6,0.02,2.8,0.04,-1,-0.01,55.4,2.22
225,Entry short,2026-01-05 15:58,Short,6907.8,1,6907.8,1.6,0.02,2.8,0.04,-1,-0.01,55.4,2.22
226,Exit short,2026-01-05 16:27,Exit Short,6911.5,1,6912.3,0.8,0.01,2,0.03,0,0.00,56.2,2.25
226,Entry short,2026-01-05 16:26,Short,6912.3,1,6912.3,0.8,0.01,2,0.03,0,0.00,56.2,2.25
227,Exit short,2026-01-05 16:42,Exit Short,6912.5,1,6912.8,0.3,0.00,1.5,0.02,0,0.00,56.5,2.26
227,Entry short,2026-01-05 16:41,Short,6912.8,1,6912.8,0.3,0.00,1.5,0.02,0,0.00,56.5,2.26
228,Exit short,2026-01-05 16:56,Exit Short,6915.7,1,6915.5,-0.2,0.00,1,0.01,-1.3,-0.02,56.3,2.25
228,Entry short,2026-01-05 16:53,Short,6915.5,1,6915.5,-0.2,0.00,1,0.01,-1.3,-0.02,56.3,2.25
229,Exit long,2026-01-05 17:25,Exit Long,6909.1,1,6909.5,-0.4,-0.01,0.8,0.01,-0.4,-0.01,55.9,2.24
229,Entry long,2026-01-05 17:25,Long,6909.5,1,6909.5,-0.4,-0.01,0.8,0.01,-0.4,-0.01,55.9,2.24
230,Exit long,2026-01-05 17:31,Exit Long,6908.8,1,6908.3,0.5,0.01,1.7,0.02,-0.5,-0.01,56.4,2.26
230,Entry long,2026-01-05 17:30,Long,6908.3,1,6908.3,0.5,0.01,1.7,0.02,-0.5,-0.01,56.4,2.26
231,Exit long,2026-01-05 17:36,Exit Long,6909.1,1,6908.3,0.8,0.01,2,0.03,-1.5,-0.02,57.2,2.29
231,Entry long,2026-01-05 17:33,Long,6908.3,1,6908.3,0.8,0.01,2,0.03,-1.5,-0.02,57.2,2.29
232,Exit long,2026-01-05 18:00,Exit Long,6909.8,1,6910,-0.2,0.00,1,0.01,-2.2,-0.03,57,2.28
232,Entry long,2026-01-05 17:53,Long,6910,1,6910,-0.2,0.00,1,0.01,-2.2,-0.03,57,2.28
233,Exit long,2026-01-05 18:22,Exit Long,6904.3,1,6904.5,-0.2,0.00,1,0.01,-2,-0.03,56.8,2.27
233,Entry long,2026-01-05 18:20,Long,6904.5,1,6904.5,-0.2,0.00,1,0.01,-2,-0.03,56.8,2.27
234,Exit short,2026-01-05 18:51,Exit Short,6910.8,1,6911.5,0.7,0.01,2,0.03,0,0.00,57.5,2.30
234,Entry short,2026-01-05 18:48,Short,6911.5,1,6911.5,0.7,0.01,2,0.03,0,0.00,57.5,2.30
235,Exit long,2026-01-05 19:27,Exit Long,6907.1,1,6907.1,0,0.00,1.2,0.02,0,0.00,57.5,2.30
235,Entry long,2026-01-05 19:26,Long,6907.1,1,6907.1,0,0.00,1.2,0.02,0,0.00,57.5,2.30
236,Exit long,2026-01-05 19:31,Exit Long,6906.3,1,6906.3,0,0.00,1.2,0.02,0,0.00,57.5,2.30
236,Entry long,2026-01-05 19:30,Long,6906.3,1,6906.3,0,0.00,1.2,0.02,0,0.00,57.5,2.30
237,Exit long,2026-01-05 19:42,Exit Long,6899.3,1,6907,-7.7,-0.11,0.3,0.00,-7.7,-0.11,49.8,1.99
237,Entry long,2026-01-05 19:33,Long,6907,1,6907,-7.7,-0.11,0.3,0.00,-7.7,-0.11,49.8,1.99
238,Exit long,2026-01-05 19:46,Exit Long,6902.3,1,6900,2.3,0.03,3.5,0.05,-0.2,0.00,52.1,2.08
238,Entry long,2026-01-05 19:44,Long,6900,1,6900,2.3,0.03,3.5,0.05,-0.2,0.00,52.1,2.08
239,Exit long,2026-01-05 20:58,Exit Long,6898.6,1,6897.5,1.1,0.02,2.3,0.03,-0.2,0.00,53.2,2.13
239,Entry long,2026-01-05 20:57,Long,6897.5,1,6897.5,1.1,0.02,2.3,0.03,-0.2,0.00,53.2,2.13
240,Exit short,2026-01-05 23:19,Exit Short,6901.5,1,6901.3,-0.2,0.00,1,0.01,-2.5,-0.04,53,2.12
240,Entry short,2026-01-05 23:02,Short,6901.3,1,6901.3,-0.2,0.00,1,0.01,-2.5,-0.04,53,2.12
241,Exit long,2026-01-06 00:02,Exit Long,6899.4,1,6899.2,0.2,0.00,1.4,0.02,-1.6,-0.02,53.2,2.13
241,Entry long,2026-01-05 23:36,Long,6899.2,1,6899.2,0.2,0.00,1.4,0.02,-1.6,-0.02,53.2,2.13
242,Exit long,2026-01-06 00:32,Exit Long,6898.6,1,6898.7,-0.1,0.00,1.1,0.02,-2.1,-0.03,53.1,2.12
242,Entry long,2026-01-06 00:09,Long,6898.7,1,6898.7,-0.1,0.00,1.1,0.02,-2.1,-0.03,53.1,2.12
243,Exit long,2026-01-06 01:00,Exit Long,6896.9,1,6896.8,0.1,0.00,1.3,0.02,-0.2,0.00,53.2,2.13
243,Entry long,2026-01-06 00:44,Long,6896.8,1,6896.8,0.1,0.00,1.3,0.02,-0.2,0.00,53.2,2.13
244,Exit short,2026-01-06 01:12,Exit Short,6899.1,1,6898.8,-0.3,0.00,1,0.01,-0.3,0.00,52.9,2.12
244,Entry short,2026-01-06 01:08,Short,6898.8,1,6898.8,-0.3,0.00,1,0.01,-0.3,0.00,52.9,2.12
245,Exit short,2026-01-06 01:17,Exit Short,6899.5,1,6899.1,-0.4,-0.01,0.8,0.01,-0.4,-0.01,52.5,2.10
245,Entry short,2026-01-06 01:15,Short,6899.1,1,6899.1,-0.4,-0.01,0.8,0.01,-0.4,-0.01,52.5,2.10
246,Exit short,2026-01-06 04:10,Exit Short,6909.6,1,6901.3,-8.3,-0.12,0,0.00,-8.3,-0.12,44.2,1.77
246,Entry short,2026-01-06 01:23,Short,6901.3,1,6901.3,-8.3,-0.12,0,0.00,-8.3,-0.12,44.2,1.77
247,Exit short,2026-01-06 04:37,Exit Short,6910,1,6909.4,-0.6,-0.01,0.6,0.01,-1.4,-0.02,43.6,1.74
247,Entry short,2026-01-06 04:16,Short,6909.4,1,6909.4,-0.6,-0.01,0.6,0.01,-1.4,-0.02,43.6,1.74
248,Exit short,2026-01-06 05:12,Exit Short,6910.6,1,6910.3,-0.3,0.00,1,0.01,-0.3,0.00,43.3,1.73
248,Entry short,2026-01-06 05:02,Short,6910.3,1,6910.3,-0.3,0.00,1,0.01,-0.3,0.00,43.3,1.73
249,Exit short,2026-01-06 06:04,Exit Short,6910.1,1,6910.7,0.6,0.01,1.9,0.03,-0.4,-0.01,43.9,1.76
249,Entry short,2026-01-06 05:17,Short,6910.7,1,6910.7,0.6,0.01,1.9,0.03,-0.4,-0.01,43.9,1.76
250,Exit short,2026-01-06 07:30,Exit Short,6910.8,1,6910.8,0,0.00,1.2,0.02,-4.3,-0.06,43.9,1.76
250,Entry short,2026-01-06 06:09,Short,6910.8,1,6910.8,0,0.00,1.2,0.02,-4.3,-0.06,43.9,1.76
251,Exit long,2026-01-06 08:10,Exit Long,6901.9,1,6909.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,36.1,1.44
251,Entry long,2026-01-06 07:40,Long,6909.7,1,6909.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,36.1,1.44
252,Exit long,2026-01-06 08:22,Exit Long,6894.4,1,6902.6,-8.2,-0.12,0,0.00,-8.2,-0.12,27.9,1.12
252,Entry long,2026-01-06 08:12,Long,6902.6,1,6902.6,-8.2,-0.12,0,0.00,-8.2,-0.12,27.9,1.12
253,Exit long,2026-01-06 08:59,Exit Long,6893.2,1,6892.7,0.5,0.01,1.7,0.02,-5.3,-0.08,28.4,1.14
253,Entry long,2026-01-06 08:29,Long,6892.7,1,6892.7,0.5,0.01,1.7,0.02,-5.3,-0.08,28.4,1.14
254,Exit short,2026-01-06 09:19,Exit Short,6895.1,1,6895.9,0.8,0.01,2,0.03,-0.2,0.00,29.2,1.17
254,Entry short,2026-01-06 09:18,Short,6895.9,1,6895.9,0.8,0.01,2,0.03,-0.2,0.00,29.2,1.17
255,Exit short,2026-01-06 09:48,Exit Short,6895.8,1,6895.6,-0.2,0.00,1,0.01,-0.3,0.00,29,1.16
255,Entry short,2026-01-06 09:46,Short,6895.6,1,6895.6,-0.2,0.00,1,0.01,-0.3,0.00,29,1.16
256,Exit short,2026-01-06 11:02,Exit Short,6897.6,1,6897.1,-0.5,-0.01,0.7,0.01,-0.5,-0.01,28.5,1.14
256,Entry short,2026-01-06 10:57,Short,6897.1,1,6897.1,-0.5,-0.01,0.7,0.01,-0.5,-0.01,28.5,1.14
257,Exit short,2026-01-06 11:09,Exit Short,6898.1,1,6897.9,-0.2,0.00,1,0.01,-0.2,0.00,28.3,1.13
257,Entry short,2026-01-06 11:04,Short,6897.9,1,6897.9,-0.2,0.00,1,0.01,-0.2,0.00,28.3,1.13
258,Exit short,2026-01-06 11:19,Exit Short,6897.7,1,6898.6,0.9,0.01,2.1,0.03,0,0.00,29.2,1.17
258,Entry short,2026-01-06 11:11,Short,6898.6,1,6898.6,0.9,0.01,2.1,0.03,0,0.00,29.2,1.17
259,Exit long,2026-01-06 11:58,Exit Long,6897.4,1,6896.6,0.8,0.01,2,0.03,-1.2,-0.02,30,1.20
259,Entry long,2026-01-06 11:38,Long,6896.6,1,6896.6,0.8,0.01,2,0.03,-1.2,-0.02,30,1.20
260,Exit long,2026-01-06 12:04,Exit Long,6896.1,1,6896.6,-0.5,-0.01,0.8,0.01,-0.5,-0.01,29.5,1.18
260,Entry long,2026-01-06 12:02,Long,6896.6,1,6896.6,-0.5,-0.01,0.8,0.01,-0.5,-0.01,29.5,1.18
261,Exit short,2026-01-06 13:50,Exit Short,6896.3,1,6898.9,2.6,0.04,3.8,0.06,-6.5,-0.09,32.1,1.28
261,Entry short,2026-01-06 12:20,Short,6898.9,1,6898.9,2.6,0.04,3.8,0.06,-6.5,-0.09,32.1,1.28
262,Exit long,2026-01-06 13:59,Exit Long,6900.2,1,6898.4,1.8,0.03,3,0.04,-1,-0.01,33.9,1.36
262,Entry long,2026-01-06 13:51,Long,6898.4,1,6898.4,1.8,0.03,3,0.04,-1,-0.01,33.9,1.36
263,Exit short,2026-01-06 15:00,Exit Short,6926.9,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,26.1,1.04
263,Entry short,2026-01-06 14:53,Short,6919.1,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,26.1,1.04
264,Exit short,2026-01-06 15:05,Exit Short,6926.3,1,6926.1,-0.2,0.00,1,0.01,-2.3,-0.03,25.9,1.04
264,Entry short,2026-01-06 15:02,Short,6926.1,1,6926.1,-0.2,0.00,1,0.01,-2.3,-0.03,25.9,1.04
265,Exit short,2026-01-06 15:09,Exit Short,6926.8,1,6929.4,2.6,0.04,3.8,0.05,-0.2,0.00,28.5,1.14
265,Entry short,2026-01-06 15:08,Short,6929.4,1,6929.4,2.6,0.04,3.8,0.05,-0.2,0.00,28.5,1.14
266,Exit short,2026-01-06 15:19,Exit Short,6928.6,1,6929.1,0.5,0.01,1.7,0.02,-0.8,-0.01,29,1.16
266,Entry short,2026-01-06 15:19,Short,6929.1,1,6929.1,0.5,0.01,1.7,0.02,-0.8,-0.01,29,1.16
267,Exit short,2026-01-06 15:29,Exit Short,6930.8,1,6930.6,-0.2,0.00,1,0.01,-2.8,-0.04,28.8,1.15
267,Entry short,2026-01-06 15:25,Short,6930.6,1,6930.6,-0.2,0.00,1,0.01,-2.8,-0.04,28.8,1.15
268,Exit long,2026-01-06 15:57,Exit Long,6914.4,1,6913.6,0.8,0.01,2,0.03,0,0.00,29.6,1.18
268,Entry long,2026-01-06 15:57,Long,6913.6,1,6913.6,0.8,0.01,2,0.03,0,0.00,29.6,1.18
269,Exit long,2026-01-06 16:10,Exit Long,6912.2,1,6912.6,-0.4,-0.01,0.8,0.01,-5.7,-0.08,29.2,1.17
269,Entry long,2026-01-06 16:03,Long,6912.6,1,6912.6,-0.4,-0.01,0.8,0.01,-5.7,-0.08,29.2,1.17
270,Exit short,2026-01-06 16:56,Exit Short,6914.8,1,6917.2,2.4,0.03,3.6,0.05,0,0.00,31.6,1.26
270,Entry short,2026-01-06 16:55,Short,6917.2,1,6917.2,2.4,0.03,3.6,0.05,0,0.00,31.6,1.26
271,Exit short,2026-01-06 17:03,Exit Short,6916.6,1,6916.9,0.3,0.00,1.5,0.02,-0.5,-0.01,31.9,1.28
271,Entry short,2026-01-06 17:01,Short,6916.9,1,6916.9,0.3,0.00,1.5,0.02,-0.5,-0.01,31.9,1.28
272,Exit short,2026-01-06 17:31,Exit Short,6930.4,1,6922.6,-7.8,-0.11,0,0.00,-7.8,-0.11,24.1,0.96
272,Entry short,2026-01-06 17:15,Short,6922.6,1,6922.6,-7.8,-0.11,0,0.00,-7.8,-0.11,24.1,0.96
273,Exit short,2026-01-06 17:41,Exit Short,6931.8,1,6932.6,0.8,0.01,2,0.03,0,0.00,24.9,1.00
273,Entry short,2026-01-06 17:40,Short,6932.6,1,6932.6,0.8,0.01,2,0.03,0,0.00,24.9,1.00
274,Exit short,2026-01-06 18:03,Exit Short,6932.6,1,6932.6,0,0.00,1.2,0.02,-2,-0.03,24.9,1.00
274,Entry short,2026-01-06 17:56,Short,6932.6,1,6932.6,0,0.00,1.2,0.02,-2,-0.03,24.9,1.00
275,Exit short,2026-01-06 18:23,Exit Short,6934.8,1,6935.6,0.8,0.01,2,0.03,-0.3,0.00,25.7,1.03
275,Entry short,2026-01-06 18:20,Short,6935.6,1,6935.6,0.8,0.01,2,0.03,-0.3,0.00,25.7,1.03
276,Exit short,2026-01-06 19:04,Exit Short,6942.3,1,6942.6,0.3,0.00,1.5,0.02,-0.5,-0.01,26,1.04
276,Entry short,2026-01-06 19:01,Short,6942.6,1,6942.6,0.3,0.00,1.5,0.02,-0.5,-0.01,26,1.04
277,Exit short,2026-01-06 19:20,Exit Short,6945.1,1,6944.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,25.5,1.02
277,Entry short,2026-01-06 19:17,Short,6944.6,1,6944.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,25.5,1.02
278,Exit short,2026-01-06 19:32,Exit Short,6944.8,1,6945.1,0.3,0.00,1.5,0.02,-0.5,-0.01,25.8,1.03
278,Entry short,2026-01-06 19:24,Short,6945.1,1,6945.1,0.3,0.00,1.5,0.02,-0.5,-0.01,25.8,1.03
279,Exit short,2026-01-06 20:00,Exit Short,6943.8,1,6945.6,1.8,0.03,3,0.04,-0.3,0.00,27.6,1.10
279,Entry short,2026-01-06 19:43,Short,6945.6,1,6945.6,1.8,0.03,3,0.04,-0.3,0.00,27.6,1.10
280,Exit short,2026-01-06 20:11,Exit Short,6944.8,1,6945.9,1.1,0.02,2.3,0.03,-0.2,0.00,28.7,1.15
280,Entry short,2026-01-06 20:05,Short,6945.9,1,6945.9,1.1,0.02,2.3,0.03,-0.2,0.00,28.7,1.15
281,Exit short,2026-01-06 20:48,Exit Short,6945.8,1,6946.1,0.3,0.00,1.5,0.02,-0.8,-0.01,29,1.16
281,Entry short,2026-01-06 20:41,Short,6946.1,1,6946.1,0.3,0.00,1.5,0.02,-0.8,-0.01,29,1.16
282,Exit long,2026-01-06 21:22,Exit Long,6943.1,1,6943.6,-0.5,-0.01,0.7,0.01,-0.8,-0.01,28.5,1.14
282,Entry long,2026-01-06 21:01,Long,6943.6,1,6943.6,-0.5,-0.01,0.7,0.01,-0.8,-0.01,28.5,1.14
283,Exit long,2026-01-06 23:02,Exit Long,6947.4,1,6943.3,4.1,0.06,5.3,0.08,-0.7,-0.01,32.6,1.30
283,Entry long,2026-01-06 21:28,Long,6943.3,1,6943.3,4.1,0.06,5.3,0.08,-0.7,-0.01,32.6,1.30
284,Exit short,2026-01-06 23:09,Exit Short,6946.6,1,6947.4,0.8,0.01,2,0.03,0,0.00,33.4,1.34
284,Entry short,2026-01-06 23:04,Short,6947.4,1,6947.4,0.8,0.01,2,0.03,0,0.00,33.4,1.34
285,Exit long,2026-01-06 23:49,Exit Long,6944.2,1,6944.1,0.1,0.00,1.3,0.02,-0.2,0.00,33.5,1.34
285,Entry long,2026-01-06 23:46,Long,6944.1,1,6944.1,0.1,0.00,1.3,0.02,-0.2,0.00,33.5,1.34
286,Exit long,2026-01-07 00:07,Exit Long,6945.9,1,6945.3,0.6,0.01,1.8,0.03,-0.4,-0.01,34.1,1.36
286,Entry long,2026-01-07 00:02,Long,6945.3,1,6945.3,0.6,0.01,1.8,0.03,-0.4,-0.01,34.1,1.36
287,Exit short,2026-01-07 00:31,Exit Short,6945.6,1,6945.9,0.3,0.00,1.5,0.02,-0.2,0.00,34.4,1.38
287,Entry short,2026-01-07 00:30,Short,6945.9,1,6945.9,0.3,0.00,1.5,0.02,-0.2,0.00,34.4,1.38
288,Exit long,2026-01-07 00:48,Exit Long,6945.2,1,6944.4,0.8,0.01,2,0.03,0,0.00,35.2,1.41
288,Entry long,2026-01-07 00:45,Long,6944.4,1,6944.4,0.8,0.01,2,0.03,0,0.00,35.2,1.41
289,Exit long,2026-01-07 01:27,Exit Long,6944.2,1,6944,0.2,0.00,1.4,0.02,-0.4,-0.01,35.4,1.42
289,Entry long,2026-01-07 01:22,Long,6944,1,6944,0.2,0.00,1.4,0.02,-0.4,-0.01,35.4,1.42
290,Exit short,2026-01-07 02:17,Exit Short,6945.6,1,6947.4,1.8,0.03,3,0.04,0,0.00,37.2,1.49
290,Entry short,2026-01-07 02:06,Short,6947.4,1,6947.4,1.8,0.03,3,0.04,0,0.00,37.2,1.49
291,Exit long,2026-01-07 02:49,Exit Long,6944.6,1,6944,0.6,0.01,1.9,0.03,0,0.00,37.8,1.51
291,Entry long,2026-01-07 02:34,Long,6944,1,6944,0.6,0.01,1.9,0.03,0,0.00,37.8,1.51
292,Exit long,2026-01-07 03:21,Exit Long,6944.9,1,6944.1,0.8,0.01,2,0.03,-0.5,-0.01,38.6,1.54
292,Entry long,2026-01-07 02:55,Long,6944.1,1,6944.1,0.8,0.01,2,0.03,-0.5,-0.01,38.6,1.54
293,Exit short,2026-01-07 03:46,Exit Short,6945.1,1,6945.9,0.8,0.01,2,0.03,0,0.00,39.4,1.58
293,Entry short,2026-01-07 03:27,Short,6945.9,1,6945.9,0.8,0.01,2,0.03,0,0.00,39.4,1.58
294,Exit long,2026-01-07 05:40,Exit Long,6942.7,1,6942.9,-0.2,0.00,1,0.01,-2.5,-0.04,39.2,1.57
294,Entry long,2026-01-07 04:04,Long,6942.9,1,6942.9,-0.2,0.00,1,0.01,-2.5,-0.04,39.2,1.57
295,Exit long,2026-01-07 06:19,Exit Long,6942.9,1,6941,1.9,0.03,3.1,0.04,-0.1,0.00,41.1,1.64
295,Entry long,2026-01-07 05:57,Long,6941,1,6941,1.9,0.03,3.1,0.04,-0.1,0.00,41.1,1.64
296,Exit long,2026-01-07 06:53,Exit Long,6938.7,1,6939.3,-0.6,-0.01,0.6,0.01,-0.6,-0.01,40.5,1.62
296,Entry long,2026-01-07 06:49,Long,6939.3,1,6939.3,-0.6,-0.01,0.6,0.01,-0.6,-0.01,40.5,1.62
297,Exit long,2026-01-07 07:06,Exit Long,6938.9,1,6938.5,0.4,0.01,1.6,0.02,-0.6,-0.01,40.9,1.64
297,Entry long,2026-01-07 06:59,Long,6938.5,1,6938.5,0.4,0.01,1.6,0.02,-0.6,-0.01,40.9,1.64
298,Exit long,2026-01-07 08:23,Exit Long,6940.7,1,6938.3,2.4,0.03,3.6,0.05,-1.1,-0.02,43.3,1.73
298,Entry long,2026-01-07 07:56,Long,6938.3,1,6938.3,2.4,0.03,3.6,0.05,-1.1,-0.02,43.3,1.73
299,Exit short,2026-01-07 08:53,Exit Short,6937.4,1,6941,3.6,0.05,4.8,0.07,-0.2,0.00,46.9,1.88
299,Entry short,2026-01-07 08:24,Short,6941,1,6941,3.6,0.05,4.8,0.07,-0.2,0.00,46.9,1.88
300,Exit long,2026-01-07 09:05,Exit Long,6935.5,1,6935.9,-0.4,-0.01,0.8,0.01,-1.2,-0.02,46.5,1.86
300,Entry long,2026-01-07 09:02,Long,6935.9,1,6935.9,-0.4,-0.01,0.8,0.01,-1.2,-0.02,46.5,1.86
301,Exit long,2026-01-07 09:15,Exit Long,6935,1,6934.7,0.3,0.00,1.5,0.02,-0.8,-0.01,46.8,1.87
301,Entry long,2026-01-07 09:08,Long,6934.7,1,6934.7,0.3,0.00,1.5,0.02,-0.8,-0.01,46.8,1.87
302,Exit long,2026-01-07 09:36,Exit Long,6935.5,1,6933.9,1.6,0.02,2.8,0.04,-0.5,-0.01,48.4,1.94
302,Entry long,2026-01-07 09:23,Long,6933.9,1,6933.9,1.6,0.02,2.8,0.04,-0.5,-0.01,48.4,1.94
303,Exit short,2026-01-07 10:13,Exit Short,6937.4,1,6936.8,-0.6,-0.01,0.6,0.01,-0.6,-0.01,47.8,1.91
303,Entry short,2026-01-07 10:07,Short,6936.8,1,6936.8,-0.6,-0.01,0.6,0.01,-0.6,-0.01,47.8,1.91
304,Exit long,2026-01-07 10:45,Exit Long,6933.5,1,6933,0.5,0.01,1.7,0.02,-0.1,0.00,48.3,1.93
304,Entry long,2026-01-07 10:34,Long,6933,1,6933,0.5,0.01,1.7,0.02,-0.1,0.00,48.3,1.93
305,Exit short,2026-01-07 11:34,Exit Short,6936.6,1,6936.5,-0.1,0.00,1.1,0.02,-0.8,-0.01,48.2,1.93
305,Entry short,2026-01-07 11:18,Short,6936.5,1,6936.5,-0.1,0.00,1.1,0.02,-0.8,-0.01,48.2,1.93
306,Exit short,2026-01-07 12:39,Exit Short,6938.1,1,6937.7,-0.4,-0.01,0.8,0.01,-4,-0.06,47.8,1.91
306,Entry short,2026-01-07 11:36,Short,6937.7,1,6937.7,-0.4,-0.01,0.8,0.01,-4,-0.06,47.8,1.91
307,Exit short,2026-01-07 12:57,Exit Short,6940.4,1,6940.9,0.5,0.01,1.7,0.02,-0.3,0.00,48.3,1.93
307,Entry short,2026-01-07 12:51,Short,6940.9,1,6940.9,0.5,0.01,1.7,0.02,-0.3,0.00,48.3,1.93
308,Exit long,2026-01-07 13:19,Exit Long,6940.7,1,6938.9,1.8,0.03,3,0.04,0,0.00,50.1,2.00
308,Entry long,2026-01-07 13:14,Long,6938.9,1,6938.9,1.8,0.03,3,0.04,0,0.00,50.1,2.00
